Unnamed: 0,Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
1194,1195,50,Male,Hoodie,Clothing,46,New York,Teal,Winter,3.1,No,2-Day Shipping,Yes,Yes,6,Credit Card,Fortnightly
2408,2409,23,Male,Sneakers,Footwear,55,Hawaii,Black,Fall,4.2,No,Next Day Air,No,No,44,Debit Card,Every 3 Months
1121,1122,63,Male,T-shirt,Clothing,58,Florida,Peach,Fall,3.2,No,Express,Yes,Yes,25,Cash,Quarterly
3780,3781,54,Female,Sneakers,Footwear,57,Mississippi,Yellow,Fall,4.1,No,Free Shipping,No,No,41,Venmo,Quarterly
1182,1183,37,Male,Jewelry,Accessories,21,New Mexico,Maroon,Spring,3.8,No,Express,Yes,Yes,45,PayPal,Quarterly
2846,2847,50,Female,Socks,Clothing,36,Oklahoma,Black,Fall,2.8,No,Next Day Air,No,No,15,PayPal,Bi-Weekly
614,615,68,Male,Jewelry,Accessories,85,Idaho,Lavender,Winter,4.0,Yes,Standard,Yes,Yes,21,Credit Card,Bi-Weekly
1466,1467,58,Male,Shorts,Clothing,71,Alabama,Green,Summer,4.5,No,Store Pickup,Yes,Yes,3,PayPal,Annually
401,402,43,Male,T-shirt,Clothing,91,Oklahoma,Orange,Fall,4.8,Yes,Standard,Yes,Yes,21,Cash,Quarterly
934,935,45,Male,Jeans,Clothing,47,Oregon,Yellow,Spring,3.7,Yes,Express,Yes,Yes,21,Bank Transfer,Monthly
2566,2567,35,Male,Handbag,Accessories,38,Missouri,Yellow,Fall,3.3,No,Standard,No,No,43,PayPal,Quarterly
3858,3859,30,Female,T-shirt,Clothing,77,Missouri,Olive,Winter,3.5,No,Store Pickup,No,No,26,Credit Card,Quarterly
726,727,32,Male,Shorts,Clothing,78,North Dakota,Yellow,Summer,3.6,Yes,Next Day Air,Yes,Yes,20,Bank Transfer,Every 3 Months
826,827,54,Male,Dress,Clothing,94,Massachusetts,Purple,Winter,3.6,Yes,Standard,Yes,Yes,36,PayPal,Weekly
1521,1522,29,Male,Backpack,Accessories,59,Washington,White,Summer,2.7,No,2-Day Shipping,Yes,Yes,50,Bank Transfer,Weekly
136,137,39,Male,Blouse,Clothing,86,South Carolina,White,Winter,3.3,Yes,Free Shipping,Yes,Yes,4,Debit Card,Quarterly
628,629,69,Male,Sweater,Clothing,85,Massachusetts,White,Fall,3.7,Yes,2-Day Shipping,Yes,Yes,29,Credit Card,Monthly
334,335,41,Male,Blouse,Clothing,46,Kansas,Lavender,Fall,2.6,Yes,Next Day Air,Yes,Yes,30,Credit Card,Annually
390,391,25,Male,Gloves,Accessories,71,Indiana,Indigo,Winter,3.2,Yes,2-Day Shipping,Yes,Yes,19,PayPal,Annually
2988,2989,69,Female,Socks,Clothing,55,Nevada,Pink,Spring,5.0,No,2-Day Shipping,No,No,31,Debit Card,Monthly
1817,1818,32,Male,T-shirt,Clothing,27,Delaware,White,Summer,4.7,No,Free Shipping,No,No,20,Cash,Weekly
3505,3506,48,Female,Jewelry,Accessories,42,Indiana,Red,Winter,3.7,No,2-Day Shipping,No,No,40,Bank Transfer,Every 3 Months
710,711,22,Male,Scarf,Accessories,91,Virginia,Turquoise,Spring,4.1,Yes,Standard,Yes,Yes,26,PayPal,Fortnightly
1039,1040,29,Male,Belt,Accessories,46,Michigan,Magenta,Fall,4.8,Yes,Standard,Yes,Yes,39,Venmo,Monthly
2542,2543,61,Male,Jewelry,Accessories,22,Arkansas,White,Winter,3.7,No,Express,No,No,27,PayPal,Annually
3365,3366,43,Female,Skirt,Clothing,58,Tennessee,Teal,Fall,3.9,No,Express,No,No,45,Credit Card,Every 3 Months
1561,1562,50,Male,Scarf,Accessories,38,Mississippi,Indigo,Summer,3.8,No,Standard,Yes,Yes,2,Bank Transfer,Quarterly
3580,3581,51,Female,Blouse,Clothing,83,New Hampshire,Magenta,Summer,3.2,No,2-Day Shipping,No,No,3,Cash,Bi-Weekly
3265,3266,40,Female,Sunglasses,Accessories,100,Alabama,White,Winter,3.2,No,Express,No,No,28,Credit Card,Fortnightly
1112,1113,69,Male,Hoodie,Clothing,67,Washington,Pink,Spring,4.6,No,Free Shipping,Yes,Yes,32,PayPal,Quarterly
1223,1224,69,Male,Pants,Clothing,24,Kansas,Red,Winter,3.9,No,Free Shipping,Yes,Yes,21,Bank Transfer,Weekly
2589,2590,52,Male,Pants,Clothing,53,North Dakota,Silver,Winter,4.9,No,2-Day Shipping,No,No,31,PayPal,Annually
1508,1509,35,Male,Blouse,Clothing,84,Colorado,Beige,Spring,4.4,No,Store Pickup,Yes,Yes,3,Cash,Every 3 Months
1750,1751,31,Male,Sunglasses,Accessories,85,Missouri,White,Fall,3.1,No,Express,No,No,38,Venmo,Every 3 Months
3489,3490,48,Female,Dress,Clothing,26,Idaho,Black,Summer,4.6,No,2-Day Shipping,No,No,32,PayPal,Every 3 Months
338,339,69,Male,Hoodie,Clothing,79,Massachusetts,Silver,Winter,3.5,Yes,Express,Yes,Yes,16,Cash,Weekly
215,216,62,Male,Scarf,Accessories,64,New Jersey,Orange,Spring,2.8,Yes,2-Day Shipping,Yes,Yes,24,PayPal,Bi-Weekly
1341,1342,26,Male,Hoodie,Clothing,27,Rhode Island,Yellow,Fall,2.9,No,Standard,Yes,Yes,31,Bank Transfer,Quarterly
3259,3260,57,Female,Hat,Accessories,95,Oklahoma,Indigo,Fall,3.7,No,2-Day Shipping,No,No,5,Debit Card,Every 3 Months
3648,3649,31,Female,Skirt,Clothing,67,New York,White,Winter,5.0,No,Free Shipping,No,No,45,Cash,Bi-Weekly
2512,2513,50,Male,Socks,Clothing,63,North Dakota,Green,Summer,4.9,No,Free Shipping,No,No,20,Credit Card,Monthly
2417,2418,21,Male,Backpack,Accessories,24,Alaska,Olive,Fall,3.3,No,Standard,No,No,32,Venmo,Fortnightly
2622,2623,63,Male,Backpack,Accessories,75,New Hampshire,Yellow,Spring,4.9,No,2-Day Shipping,No,No,15,Credit Card,Annually
2322,2323,39,Male,Coat,Outerwear,84,Connecticut,Lavender,Spring,4.5,No,Store Pickup,No,No,21,Venmo,Fortnightly
101,102,27,Male,Coat,Outerwear,85,North Dakota,White,Spring,4.6,Yes,Express,Yes,Yes,50,Credit Card,Bi-Weekly
2778,2779,70,Female,Belt,Accessories,57,Pennsylvania,Yellow,Spring,3.2,No,Standard,No,No,24,Credit Card,Bi-Weekly
171,172,29,Male,Shorts,Clothing,35,Virginia,Blue,Summer,3.6,Yes,Store Pickup,Yes,Yes,4,Credit Card,Weekly
107,108,28,Male,Sneakers,Footwear,67,Maryland,Olive,Winter,3.1,Yes,Next Day Air,Yes,Yes,46,PayPal,Fortnightly
2721,2722,19,Female,Sandals,Footwear,70,Minnesota,Teal,Spring,4.9,No,Free Shipping,No,No,17,PayPal,Fortnightly
3880,3881,42,Female,Shirt,Clothing,20,Massachusetts,Red,Winter,3.9,No,Free Shipping,No,No,40,PayPal,Monthly
3514,3515,25,Female,Sneakers,Footwear,50,Georgia,Gray,Winter,4.7,No,Express,No,No,32,Cash,Monthly
2592,2593,23,Male,Shorts,Clothing,23,Iowa,Peach,Summer,4.4,No,Store Pickup,No,No,13,Venmo,Quarterly
3084,3085,46,Female,Scarf,Accessories,37,Idaho,Indigo,Spring,3.2,No,Store Pickup,No,No,43,PayPal,Monthly
2634,2635,26,Male,Sandals,Footwear,58,North Carolina,Black,Summer,3.2,No,Store Pickup,No,No,20,PayPal,Every 3 Months
2599,2600,63,Male,Jewelry,Accessories,99,Vermont,Gold,Winter,3.4,No,Express,No,No,48,Credit Card,Monthly
2917,2918,58,Female,Shirt,Clothing,45,Colorado,White,Winter,2.9,No,Store Pickup,No,No,50,Venmo,Annually
3026,3027,55,Female,Shirt,Clothing,70,Tennessee,Magenta,Fall,2.5,No,Free Shipping,No,No,6,Credit Card,Annually
3340,3341,42,Female,T-shirt,Clothing,36,Virginia,Maroon,Fall,4.4,No,Free Shipping,No,No,47,Credit Card,Fortnightly
1040,1041,68,Male,Jeans,Clothing,22,North Carolina,Magenta,Fall,4.0,Yes,Next Day Air,Yes,Yes,7,Cash,Fortnightly
2707,2708,32,Female,Backpack,Accessories,88,Nebraska,Pink,Fall,4.2,No,Standard,No,No,19,Cash,Weekly
2120,2121,53,Male,Scarf,Accessories,98,Missouri,Red,Fall,3.1,No,Next Day Air,No,No,38,PayPal,Quarterly
1524,1525,22,Male,Socks,Clothing,76,Massachusetts,Pink,Summer,4.4,No,Free Shipping,Yes,Yes,6,Cash,Bi-Weekly
3321,3322,32,Female,Coat,Outerwear,100,Maine,Charcoal,Winter,4.3,No,Next Day Air,No,No,3,Venmo,Annually
2248,2249,63,Male,T-shirt,Clothing,66,Rhode Island,Violet,Winter,3.4,No,Free Shipping,No,No,19,PayPal,Fortnightly
481,482,46,Male,Hat,Accessories,88,Wisconsin,Peach,Fall,3.2,Yes,2-Day Shipping,Yes,Yes,10,PayPal,Fortnightly
2757,2758,39,Female,Hat,Accessories,98,Delaware,Brown,Fall,4.3,No,Next Day Air,No,No,11,Venmo,Monthly
3016,3017,30,Female,Blouse,Clothing,26,Indiana,Lavender,Summer,4.9,No,Store Pickup,No,No,31,Bank Transfer,Quarterly
1762,1763,36,Male,Sandals,Footwear,42,Idaho,Brown,Summer,3.1,No,Express,No,No,41,Bank Transfer,Fortnightly
3292,3293,62,Female,Handbag,Accessories,23,Missouri,Gray,Spring,4.9,No,Standard,No,No,18,Bank Transfer,Fortnightly
3295,3296,70,Female,Blouse,Clothing,34,West Virginia,Lavender,Summer,2.8,No,Next Day Air,No,No,15,Cash,Weekly
2916,2917,62,Female,Shorts,Clothing,66,Oklahoma,Green,Winter,2.7,No,Express,No,No,13,Credit Card,Bi-Weekly
2649,2650,23,Male,Gloves,Accessories,21,Minnesota,Magenta,Fall,3.9,No,Store Pickup,No,No,14,Bank Transfer,Fortnightly
405,406,41,Male,Jeans,Clothing,74,South Carolina,Silver,Summer,3.8,Yes,Standard,Yes,Yes,15,Cash,Annually
757,758,41,Male,Hoodie,Clothing,32,Minnesota,Red,Fall,3.8,Yes,Store Pickup,Yes,Yes,18,Debit Card,Quarterly
3428,3429,32,Female,Jewelry,Accessories,69,Washington,Gray,Fall,2.5,No,Next Day Air,No,No,20,Venmo,Monthly
97,98,21,Male,Shoes,Footwear,92,Virginia,Teal,Winter,4.8,Yes,Store Pickup,Yes,Yes,37,Cash,Annually
1333,1334,29,Male,Pants,Clothing,69,Idaho,Lavender,Winter,2.7,No,Next Day Air,Yes,Yes,9,Bank Transfer,Quarterly
3892,3893,35,Female,Jewelry,Accessories,86,Michigan,Indigo,Summer,3.5,No,Standard,No,No,5,PayPal,Fortnightly
3598,3599,23,Female,Hoodie,Clothing,76,Connecticut,Purple,Spring,4.6,No,Store Pickup,No,No,19,Bank Transfer,Bi-Weekly
2550,2551,53,Male,Boots,Footwear,52,New Hampshire,Peach,Fall,3.0,No,Store Pickup,No,No,30,Debit Card,Fortnightly
2058,2059,29,Male,Shirt,Clothing,98,Washington,Brown,Winter,3.3,No,Store Pickup,No,No,17,Bank Transfer,Quarterly
2725,2726,64,Female,Backpack,Accessories,99,Mississippi,Violet,Summer,2.7,No,Free Shipping,No,No,4,Debit Card,Annually
148,149,37,Male,Gloves,Accessories,90,Wyoming,Gray,Fall,2.6,Yes,Store Pickup,Yes,Yes,47,Debit Card,Annually
28,29,54,Male,Handbag,Accessories,94,North Carolina,Gray,Fall,4.4,Yes,Free Shipping,Yes,Yes,41,PayPal,Every 3 Months
2651,2652,51,Male,Sneakers,Footwear,43,Tennessee,Cyan,Summer,4.6,No,Store Pickup,No,No,27,PayPal,Quarterly
2554,2555,51,Male,Jewelry,Accessories,68,Kansas,Gray,Summer,4.3,No,Store Pickup,No,No,49,Debit Card,Bi-Weekly
692,693,35,Male,Sunglasses,Accessories,95,North Dakota,Cyan,Spring,4.0,Yes,2-Day Shipping,Yes,Yes,40,Debit Card,Every 3 Months
1386,1387,68,Male,Jacket,Outerwear,56,Oregon,Silver,Fall,4.0,No,Next Day Air,Yes,Yes,4,Debit Card,Quarterly
1845,1846,51,Male,Sandals,Footwear,78,Delaware,Orange,Winter,2.8,No,2-Day Shipping,No,No,39,Bank Transfer,Quarterly
2654,2655,23,Female,Coat,Outerwear,70,Idaho,Pink,Fall,4.1,No,Next Day Air,No,No,4,PayPal,Annually
1599,1600,48,Male,Shirt,Clothing,54,Delaware,Orange,Winter,2.8,No,2-Day Shipping,Yes,Yes,22,Debit Card,Bi-Weekly
701,702,51,Male,Boots,Footwear,90,Idaho,Red,Fall,3.3,Yes,Next Day Air,Yes,Yes,5,Debit Card,Every 3 Months
1708,1709,35,Male,Boots,Footwear,58,Florida,Cyan,Spring,3.2,No,Express,No,No,1,Credit Card,Quarterly
454,455,37,Male,Jacket,Outerwear,97,New Jersey,Gold,Summer,3.2,Yes,Next Day Air,Yes,Yes,14,Cash,Bi-Weekly
2040,2041,69,Male,Jewelry,Accessories,25,South Carolina,Gray,Spring,2.9,No,Free Shipping,No,No,42,Venmo,Quarterly
2711,2712,30,Female,Sunglasses,Accessories,22,Nebraska,Red,Spring,4.0,No,Standard,No,No,50,Venmo,Monthly
2315,2316,69,Male,Socks,Clothing,79,Vermont,Indigo,Winter,3.5,No,2-Day Shipping,No,No,49,Debit Card,Quarterly
609,610,51,Male,Sweater,Clothing,54,Ohio,Purple,Fall,4.6,Yes,Next Day Air,Yes,Yes,49,Credit Card,Fortnightly
167,168,33,Male,Gloves,Accessories,27,Arkansas,Green,Fall,4.0,Yes,Express,Yes,Yes,14,Credit Card,Every 3 Months
730,731,48,Male,Boots,Footwear,25,Massachusetts,Indigo,Summer,3.9,Yes,Standard,Yes,Yes,28,Venmo,Fortnightly
3715,3716,63,Female,Sunglasses,Accessories,34,Nebraska,Orange,Fall,3.4,No,Free Shipping,No,No,2,Bank Transfer,Monthly
3487,3488,25,Female,Sandals,Footwear,24,West Virginia,Beige,Fall,2.9,No,Store Pickup,No,No,39,Bank Transfer,Annually
2574,2575,27,Male,Hat,Accessories,63,Florida,Brown,Summer,4.6,No,2-Day Shipping,No,No,26,Credit Card,Fortnightly
1622,1623,31,Male,Shorts,Clothing,43,Missouri,Brown,Winter,4.0,No,Store Pickup,Yes,Yes,37,Bank Transfer,Every 3 Months
587,588,29,Male,Socks,Clothing,86,Washington,Maroon,Fall,4.2,Yes,Express,Yes,Yes,48,Debit Card,Every 3 Months
1401,1402,23,Male,Sandals,Footwear,59,Indiana,Blue,Fall,3.5,No,2-Day Shipping,Yes,Yes,1,PayPal,Weekly
1700,1701,62,Male,Hoodie,Clothing,70,West Virginia,Black,Fall,4.1,No,Express,No,No,36,Bank Transfer,Monthly
2830,2831,63,Female,Skirt,Clothing,90,Oregon,Cyan,Spring,2.9,No,Store Pickup,No,No,13,Venmo,Every 3 Months
3063,3064,26,Female,Sunglasses,Accessories,43,Connecticut,Brown,Winter,3.9,No,Store Pickup,No,No,24,Credit Card,Fortnightly
1379,1380,21,Male,T-shirt,Clothing,64,Minnesota,Purple,Fall,2.8,No,2-Day Shipping,Yes,Yes,38,Venmo,Bi-Weekly
2089,2090,37,Male,Jacket,Outerwear,57,Maryland,Gold,Spring,3.6,No,Free Shipping,No,No,41,Credit Card,Every 3 Months
2175,2176,68,Male,Dress,Clothing,50,Nebraska,Silver,Spring,3.3,No,Free Shipping,No,No,48,Credit Card,Fortnightly
2793,2794,37,Female,Boots,Footwear,57,Massachusetts,Silver,Spring,3.1,No,Standard,No,No,27,Debit Card,Bi-Weekly
2494,2495,42,Male,Shoes,Footwear,27,Oklahoma,Peach,Winter,2.6,No,Store Pickup,No,No,26,Debit Card,Annually
3153,3154,56,Female,Socks,Clothing,88,Alabama,Red,Fall,3.1,No,Next Day Air,No,No,46,Venmo,Fortnightly
441,442,43,Male,Hoodie,Clothing,81,Florida,Maroon,Winter,4.2,Yes,Standard,Yes,Yes,32,Credit Card,Annually
2051,2052,65,Male,T-shirt,Clothing,94,Massachusetts,Black,Spring,3.8,No,Free Shipping,No,No,14,Credit Card,Monthly
1301,1302,42,Male,Shirt,Clothing,54,Maine,Orange,Fall,5.0,No,Express,Yes,Yes,21,Debit Card,Weekly
3293,3294,19,Female,Coat,Outerwear,91,West Virginia,Gold,Spring,3.5,No,2-Day Shipping,No,No,47,Credit Card,Fortnightly
1304,1305,64,Male,Backpack,Accessories,63,Montana,Orange,Spring,4.0,No,2-Day Shipping,Yes,Yes,18,PayPal,Every 3 Months
236,237,38,Male,Coat,Outerwear,68,North Dakota,Green,Winter,3.4,Yes,Next Day Air,Yes,Yes,39,PayPal,Fortnightly
520,521,51,Male,Sunglasses,Accessories,84,South Carolina,White,Spring,3.9,Yes,Free Shipping,Yes,Yes,20,Debit Card,Quarterly
735,736,61,Male,Sunglasses,Accessories,48,Montana,Orange,Fall,3.6,Yes,2-Day Shipping,Yes,Yes,48,Cash,Bi-Weekly
3443,3444,47,Female,Dress,Clothing,24,Tennessee,Silver,Summer,5.0,No,Free Shipping,No,No,28,Cash,Bi-Weekly
2106,2107,60,Male,Jewelry,Accessories,34,Vermont,Gray,Fall,4.4,No,Standard,No,No,40,Credit Card,Every 3 Months
592,593,60,Male,Boots,Footwear,29,North Dakota,Brown,Fall,3.2,Yes,Free Shipping,Yes,Yes,42,Venmo,Every 3 Months
1303,1304,34,Male,Blouse,Clothing,32,New York,Silver,Summer,3.1,No,Next Day Air,Yes,Yes,10,Credit Card,Annually
1387,1388,21,Male,Blouse,Clothing,85,Maryland,Gold,Winter,3.8,No,Standard,Yes,Yes,20,Credit Card,Monthly
3549,3550,44,Female,T-shirt,Clothing,34,Oregon,Cyan,Summer,3.4,No,2-Day Shipping,No,No,11,Bank Transfer,Fortnightly
2882,2883,59,Female,Blouse,Clothing,51,Oklahoma,Gold,Winter,2.6,No,Store Pickup,No,No,23,Credit Card,Bi-Weekly
3624,3625,22,Female,Hat,Accessories,82,Texas,Peach,Fall,5.0,No,Store Pickup,No,No,22,Bank Transfer,Bi-Weekly
904,905,69,Male,T-shirt,Clothing,99,Alaska,Magenta,Spring,2.9,Yes,Free Shipping,Yes,Yes,46,PayPal,Every 3 Months
3531,3532,54,Female,Shoes,Footwear,52,North Dakota,Violet,Winter,4.6,No,2-Day Shipping,No,No,23,Cash,Quarterly
1279,1280,63,Male,Hoodie,Clothing,56,Maryland,Charcoal,Fall,3.7,No,Express,Yes,Yes,18,Debit Card,Annually
3553,3554,62,Female,Shoes,Footwear,99,Minnesota,Charcoal,Spring,4.9,No,Free Shipping,No,No,32,Bank Transfer,Weekly
3741,3742,58,Female,Shirt,Clothing,96,Arizona,Purple,Spring,3.2,No,2-Day Shipping,No,No,26,Debit Card,Bi-Weekly
2308,2309,49,Male,Sunglasses,Accessories,81,North Dakota,Teal,Winter,3.4,No,2-Day Shipping,No,No,22,Bank Transfer,Quarterly
3207,3208,67,Female,Socks,Clothing,29,Arizona,Beige,Summer,2.7,No,Next Day Air,No,No,14,PayPal,Annually
3190,3191,41,Female,Jeans,Clothing,78,California,Purple,Fall,3.4,No,Free Shipping,No,No,5,Credit Card,Fortnightly
3083,3084,22,Female,Pants,Clothing,20,Illinois,Purple,Summer,3.5,No,Store Pickup,No,No,28,PayPal,Quarterly
706,707,46,Male,Jeans,Clothing,47,Iowa,Turquoise,Summer,4.8,Yes,Express,Yes,Yes,27,Debit Card,Weekly
3427,3428,39,Female,T-shirt,Clothing,38,Michigan,Turquoise,Winter,2.5,No,Store Pickup,No,No,44,Cash,Annually
745,746,46,Male,T-shirt,Clothing,92,Michigan,Orange,Fall,4.7,Yes,Standard,Yes,Yes,4,Venmo,Monthly
1939,1940,66,Male,Gloves,Accessories,57,Ohio,Magenta,Winter,3.7,No,Store Pickup,No,No,20,PayPal,Every 3 Months
2545,2546,38,Male,Shoes,Footwear,50,Texas,Olive,Spring,3.9,No,Free Shipping,No,No,10,Debit Card,Annually
513,514,22,Male,Scarf,Accessories,65,New Mexico,Peach,Fall,3.6,Yes,Store Pickup,Yes,Yes,45,Venmo,Annually
81,82,67,Male,Shoes,Footwear,96,Virginia,Maroon,Summer,2.6,Yes,Express,Yes,Yes,36,Credit Card,Every 3 Months
1308,1309,59,Male,Dress,Clothing,38,Rhode Island,Red,Summer,4.4,No,Next Day Air,Yes,Yes,14,Credit Card,Every 3 Months
3228,3229,37,Female,Jewelry,Accessories,95,Connecticut,Yellow,Spring,4.6,No,2-Day Shipping,No,No,27,PayPal,Annually
914,915,43,Male,Dress,Clothing,67,Washington,Purple,Summer,4.1,Yes,Standard,Yes,Yes,27,Venmo,Every 3 Months
3585,3586,39,Female,Gloves,Accessories,41,New York,Gray,Winter,4.1,No,Standard,No,No,4,Venmo,Bi-Weekly
3569,3570,35,Female,Sandals,Footwear,94,Alaska,Olive,Fall,3.3,No,Express,No,No,9,Bank Transfer,Fortnightly
774,775,42,Male,Hat,Accessories,46,Nevada,Yellow,Summer,3.5,Yes,Standard,Yes,Yes,11,Credit Card,Quarterly
329,330,70,Male,Socks,Clothing,31,Nevada,White,Summer,2.9,Yes,2-Day Shipping,Yes,Yes,34,Bank Transfer,Monthly
2054,2055,65,Male,Sweater,Clothing,56,New Jersey,Gold,Spring,2.9,No,Express,No,No,14,PayPal,Annually
2001,2002,51,Male,Sunglasses,Accessories,90,Wyoming,Purple,Winter,2.6,No,Free Shipping,No,No,2,Debit Card,Fortnightly
943,944,32,Male,Hat,Accessories,63,Oklahoma,Cyan,Winter,3.8,Yes,Next Day Air,Yes,Yes,13,Venmo,Fortnightly
822,823,35,Male,Shirt,Clothing,59,Mississippi,Magenta,Winter,3.4,Yes,Standard,Yes,Yes,23,Bank Transfer,Annually
909,910,61,Male,Belt,Accessories,56,Louisiana,Silver,Fall,2.7,Yes,Express,Yes,Yes,36,PayPal,Weekly
2516,2517,46,Male,Shorts,Clothing,73,Utah,Brown,Spring,4.6,No,Standard,No,No,36,Debit Card,Quarterly
181,182,32,Male,Pants,Clothing,61,Massachusetts,Beige,Summer,4.7,Yes,Next Day Air,Yes,Yes,4,Bank Transfer,Weekly
164,165,59,Male,Handbag,Accessories,65,Delaware,Purple,Spring,2.6,Yes,Free Shipping,Yes,Yes,5,Credit Card,Fortnightly
1523,1524,54,Male,Socks,Clothing,88,Georgia,White,Summer,3.3,No,2-Day Shipping,Yes,Yes,35,Debit Card,Annually
451,452,66,Male,Jewelry,Accessories,31,Virginia,Pink,Summer,4.3,Yes,Express,Yes,Yes,26,Credit Card,Fortnightly
1311,1312,32,Male,Shoes,Footwear,87,Tennessee,Maroon,Fall,4.2,No,Express,Yes,Yes,12,Venmo,Annually
1111,1112,22,Male,Shoes,Footwear,66,New York,Olive,Summer,4.1,No,Next Day Air,Yes,Yes,4,Credit Card,Bi-Weekly
3225,3226,53,Female,Blouse,Clothing,98,New Hampshire,Pink,Fall,3.0,No,Store Pickup,No,No,31,Credit Card,Weekly
1287,1288,24,Male,Jeans,Clothing,28,Utah,Blue,Winter,3.4,No,Standard,Yes,Yes,20,PayPal,Monthly
327,328,61,Male,Coat,Outerwear,42,Iowa,Teal,Summer,3.1,Yes,Free Shipping,Yes,Yes,36,PayPal,Weekly
1790,1791,50,Male,Gloves,Accessories,26,North Carolina,Violet,Summer,3.7,No,Store Pickup,No,No,31,PayPal,Bi-Weekly
2490,2491,52,Male,Blouse,Clothing,78,Montana,Gray,Spring,4.0,No,Free Shipping,No,No,5,Cash,Every 3 Months
3447,3448,62,Female,Sandals,Footwear,58,Arkansas,Blue,Fall,4.3,No,Express,No,No,3,Bank Transfer,Bi-Weekly
2007,2008,26,Male,Shirt,Clothing,25,Virginia,Silver,Summer,3.2,No,2-Day Shipping,No,No,8,PayPal,Quarterly
1858,1859,22,Male,Scarf,Accessories,69,Maine,Peach,Spring,4.9,No,2-Day Shipping,No,No,8,Debit Card,Annually
312,313,38,Male,Pants,Clothing,89,Massachusetts,Green,Spring,3.4,Yes,Next Day Air,Yes,Yes,6,PayPal,Annually
832,833,58,Male,Jacket,Outerwear,80,California,Blue,Fall,2.5,Yes,Express,Yes,Yes,28,Cash,Bi-Weekly
1201,1202,27,Male,Shoes,Footwear,61,Illinois,Black,Summer,3.1,No,2-Day Shipping,Yes,Yes,46,Venmo,Fortnightly
3158,3159,30,Female,Jewelry,Accessories,77,Mississippi,Gray,Winter,4.9,No,2-Day Shipping,No,No,44,Credit Card,Monthly
3811,3812,46,Female,Belt,Accessories,30,Idaho,Maroon,Winter,4.0,No,Standard,No,No,14,Cash,Monthly
2134,2135,55,Male,Sandals,Footwear,41,Virginia,Maroon,Winter,2.9,No,Standard,No,No,35,Credit Card,Fortnightly
2209,2210,42,Male,Sandals,Footwear,20,Utah,Beige,Summer,4.5,No,2-Day Shipping,No,No,44,Bank Transfer,Quarterly
